"Plot Title: HS"
"#","Date Time, GMT-07:00","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","rainfall, inches (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
3040,06/27/11 11:55:49 AM,3.01,,,,,
3041,06/27/11 11:55:50 AM,3.01,,,,,
3042,06/27/11 11:55:51 AM,3.01,,,,,
3043,06/27/11 11:55:52 AM,3.01,,,,,
3044,06/27/11 11:55:53 AM,3.01,,,,,
3045,06/27/11 11:55:54 AM,3.01,,,,,
3046,06/27/11 11:55:55 AM,3.01,,,,,
3047,06/27/11 11:55:56 AM,3.01,,,,,
3048,06/27/11 11:55:57 AM,3.01,,,,,
3049,06/27/11 11:55:58 AM,3.01,,,,,
3050,06/27/11 11:55:59 AM,3.01,,,,,
3051,06/27/11 11:56:00 AM,3.01,,,,,
3052,06/27/11 11:56:01 AM,3.01,,,,,
3053,06/27/11 11:56:02 AM,3.01,,,,,
3054,06/27/11 11:56:03 AM,3.01,,,,,
3055,06/27/11 11:56:04 AM,3.01,,,,,
3056,06/27/11 11:56:05 AM,3.01,,,,,
3057,06/27/11 11:56:06 AM,3.01,,,,,
3058,06/27/11 11:56:07 AM,3.01,,,,,
3059,06/27/11 11:56:08 AM,3.01,,,,,
3060,06/27/11 11:56:09 AM,3.01,,,,,
3061,06/27/11 11:56:10 AM,3.01,,,,,
3062,06/27/11 11:56:11 AM,3.01,,,,,
3063,06/27/11 11:56:12 AM,3.01,,,,,
3064,06/27/11 11:56:13 AM,3.01,,,,,
3065,06/27/11 11:56:14 AM,3.01,,,,,
3066,06/27/11 11:56:15 AM,3.01,,,,,
3067,06/27/11 11:56:16 AM,3.01,,,,,
3068,06/27/11 11:56:17 AM,3.01,,,,,
3069,06/27/11 11:56:18 AM,3.01,,,,,
3070,06/27/11 11:56:19 AM,3.01,,,,,
3071,06/27/11 11:56:20 AM,3.01,,,,,
3072,06/27/11 11:56:21 AM,3.01,,,,,
3073,06/27/11 11:56:22 AM,3.01,,,,,
3074,06/27/11 11:56:23 AM,3.01,,,,,
3075,06/27/11 11:56:24 AM,3.01,,,,,
3076,06/27/11 11:56:25 AM,3.01,,,,,
3077,06/27/11 11:56:26 AM,3.01,,,,,
3078,06/27/11 11:56:27 AM,3.01,,,,,
3079,06/27/11 11:56:28 AM,3.01,,,,,
3080,06/27/11 11:56:29 AM,3.01,,,,,
3081,06/27/11 11:56:30 AM,3.01,,,,,
3082,06/27/11 11:56:31 AM,3.01,,,,,
3083,06/27/11 11:56:32 AM,3.01,,,,,
3084,06/27/11 11:56:33 AM,3.01,,,,,
3085,06/27/11 11:56:34 AM,3.01,,,,,
3086,06/27/11 11:56:35 AM,3.01,,,,,
3087,06/27/11 11:56:36 AM,3.01,,,,,
3088,06/27/11 11:56:37 AM,3.01,,,,,
3089,06/27/11 11:56:38 AM,3.01,,,,,
3090,06/27/11 11:56:39 AM,3.01,,,,,
3091,06/27/11 11:56:40 AM,3.01,,,,,
3092,06/27/11 11:56:41 AM,3.01,,,,,
3093,06/27/11 11:56:42 AM,3.01,,,,,
3094,06/27/11 11:56:43 AM,3.01,,,,,
3095,06/27/11 11:56:44 AM,3.01,,,,,
3096,06/27/11 11:56:45 AM,3.01,,,,,
3097,06/27/11 11:56:46 AM,3.01,,,,,
3098,06/27/11 11:56:47 AM,3.01,,,,,
3099,06/27/11 11:56:48 AM,3.01,,,,,
3100,06/27/11 11:56:49 AM,3.01,,,,,
3101,06/27/11 11:56:50 AM,3.01,,,,,
3102,06/27/11 11:56:51 AM,3.01,,,,,
3103,06/27/11 11:56:52 AM,3.01,,,,,
3104,06/27/11 11:56:53 AM,3.01,,,,,
3105,06/27/11 11:56:54 AM,3.01,,,,,
3106,06/27/11 11:56:55 AM,3.01,,,,,
3107,06/27/11 11:56:56 AM,3.01,,,,,
3108,06/27/11 11:56:57 AM,3.01,,,,,
3109,06/27/11 11:56:58 AM,3.01,,,,,
3110,06/27/11 11:56:59 AM,3.01,,,,,
3111,06/27/11 11:57:00 AM,3.01,,,,,
3112,06/27/11 11:57:01 AM,3.01,,,,,
3113,06/27/11 11:57:02 AM,3.01,,,,,
3114,06/27/11 11:57:03 AM,3.01,,,,,
3115,06/27/11 11:57:04 AM,3.01,,,,,
3116,06/27/11 11:57:05 AM,3.01,,,,,
3117,06/27/11 11:57:06 AM,3.01,,,,,
3118,06/27/11 11:57:07 AM,3.01,,,,,
3119,06/27/11 11:57:08 AM,3.01,,,,,
3120,06/27/11 11:57:09 AM,3.01,,,,,
3121,06/27/11 11:57:10 AM,3.01,,,,,
3122,06/27/11 11:57:11 AM,3.01,,,,,
3123,06/27/11 11:57:12 AM,3.01,,,,,
3124,06/27/11 11:57:13 AM,3.01,,,,,
3125,06/27/11 11:57:14 AM,3.01,,,,,
3126,06/27/11 11:57:15 AM,3.01,,,,,
3127,06/27/11 11:57:16 AM,3.01,,,,,
3128,06/27/11 11:57:17 AM,3.01,,,,,
3129,06/27/11 11:57:18 AM,3.01,,,,,
3130,06/27/11 11:57:19 AM,3.01,,,,,
3131,06/27/11 11:57:20 AM,3.01,,,,,
3132,06/27/11 11:57:21 AM,3.01,,,,,
3133,06/27/11 11:57:22 AM,3.01,,,,,
3134,06/27/11 11:57:23 AM,3.01,,,,,
3135,06/27/11 11:57:24 AM,3.01,,,,,
3136,06/27/11 11:57:25 AM,3.01,,,,,
3137,06/27/11 11:57:26 AM,3.01,,,,,
3138,06/27/11 11:57:27 AM,3.01,,,,,
3139,06/27/11 11:57:28 AM,3.01,,,,,
3140,06/27/11 11:57:29 AM,3.01,,,,,
3141,06/27/11 11:57:30 AM,3.01,,,,,
3142,06/27/11 11:57:31 AM,3.01,,,,,
3143,06/27/11 11:57:32 AM,3.01,,,,,
3144,06/27/11 11:57:33 AM,3.01,,,,,
3145,06/27/11 11:57:34 AM,3.01,,,,,
3146,06/27/11 11:57:35 AM,3.01,,,,,
3147,06/27/11 11:57:36 AM,3.01,,,,,
3148,06/27/11 11:57:37 AM,3.01,,,,,
3149,06/27/11 11:57:38 AM,3.01,,,,,
3150,06/27/11 11:57:39 AM,3.01,,,,,
3151,06/27/11 11:57:40 AM,3.01,,,,,
3152,06/27/11 11:57:41 AM,3.01,,,,,
3153,06/27/11 11:57:42 AM,3.01,,,,,
3154,06/27/11 11:57:43 AM,3.01,,,,,
3155,06/27/11 11:57:44 AM,3.01,,,,,
3156,06/27/11 11:57:45 AM,3.01,,,,,
3157,06/27/11 11:57:46 AM,3.01,,,,,
3158,06/27/11 11:57:47 AM,3.01,,,,,
3159,06/27/11 11:57:48 AM,3.01,,,,,
3160,06/27/11 11:57:49 AM,3.01,,,,,
3161,06/27/11 11:57:50 AM,3.01,,,,,
3162,06/27/11 11:57:51 AM,3.01,,,,,
3163,06/27/11 11:57:52 AM,3.01,,,,,
3164,06/27/11 11:57:53 AM,3.01,,,,,
3165,06/27/11 11:57:54 AM,3.01,,,,,
3166,06/27/11 11:57:55 AM,3.01,,,,,
3167,06/27/11 11:57:56 AM,3.01,,,,,
3168,06/27/11 11:57:57 AM,3.01,,,,,
3169,06/27/11 11:57:58 AM,3.01,,,,,
3170,06/27/11 11:57:59 AM,3.01,,,,,
3171,06/27/11 11:58:00 AM,3.01,,,,,
3172,06/27/11 11:58:01 AM,3.01,,,,,
3173,06/27/11 11:58:02 AM,3.01,,,,,
3174,06/27/11 11:58:03 AM,3.01,,,,,
3175,06/27/11 11:58:04 AM,3.01,,,,,
3176,06/27/11 11:58:05 AM,3.01,,,,,
3177,06/27/11 11:58:06 AM,3.01,,,,,
3178,06/27/11 11:58:07 AM,3.01,,,,,
3179,06/27/11 11:58:08 AM,3.01,,,,,
3180,06/27/11 11:58:09 AM,3.01,,,,,
3181,06/27/11 11:58:10 AM,3.01,,,,,
3182,06/27/11 11:58:11 AM,3.01,,,,,
3183,06/27/11 11:58:12 AM,3.01,,,,,
3184,06/27/11 11:58:13 AM,3.01,,,,,
3185,06/27/11 11:58:14 AM,3.01,,,,,
3186,06/27/11 11:58:15 AM,3.01,,,,,
3187,06/27/11 11:58:16 AM,3.01,,,,,
3188,06/27/11 11:58:17 AM,3.01,,,,,
3189,06/27/11 11:58:18 AM,3.01,,,,,
3190,06/27/11 11:58:19 AM,3.01,,,,,
3191,06/27/11 11:58:20 AM,3.01,,,,,
3192,06/27/11 11:58:21 AM,3.01,,,,,
3193,06/27/11 11:58:22 AM,3.01,,,,,
3194,06/27/11 11:58:23 AM,3.01,,,,,
3195,06/27/11 11:58:24 AM,3.01,,,,,
3196,06/27/11 11:58:25 AM,3.01,,,,,
3197,06/27/11 11:58:26 AM,3.01,,,,,
3198,06/27/11 11:58:27 AM,3.01,,,,,
3199,06/27/11 11:58:28 AM,3.01,,,,,
3200,06/27/11 11:58:29 AM,3.01,,,,,
3201,06/27/11 11:58:30 AM,3.01,,,,,
3202,06/27/11 11:58:31 AM,3.01,,,,,
3203,06/27/11 11:58:32 AM,3.01,,,,,
3204,06/27/11 11:58:33 AM,3.01,,,,,
3205,06/27/11 11:58:34 AM,3.01,,,,,
3206,06/27/11 11:58:35 AM,3.01,,,,,
3207,06/27/11 11:58:36 AM,3.01,,,,,
3208,06/27/11 11:58:37 AM,3.01,,,,,
3209,06/27/11 11:58:38 AM,3.01,,,,,
3210,06/27/11 11:58:39 AM,3.01,,,,,
3211,06/27/11 11:58:40 AM,3.01,,,,,
3212,06/27/11 11:58:41 AM,3.01,,,,,
3213,06/27/11 11:58:42 AM,3.01,,,,,
3214,06/27/11 11:58:43 AM,3.01,,,,,
3215,06/27/11 11:58:44 AM,3.01,,,,,
3216,06/27/11 11:58:45 AM,3.01,,,,,
3217,06/27/11 11:58:46 AM,3.01,,,,,
3218,06/27/11 11:58:47 AM,3.01,,,,,
3219,06/27/11 11:58:48 AM,3.01,,,,,
3220,06/27/11 11:58:49 AM,3.01,,,,,
3221,06/27/11 11:58:50 AM,3.01,,,,,
3222,06/27/11 11:58:51 AM,3.01,,,,,
3223,06/27/11 11:58:52 AM,3.01,,,,,
3224,06/27/11 11:58:53 AM,3.01,,,,,
3225,06/27/11 11:58:54 AM,3.01,,,,,
3226,06/27/11 11:58:55 AM,3.01,,,,,
3227,06/27/11 11:58:56 AM,3.01,,,,,
3228,06/27/11 11:58:57 AM,3.01,,,,,
3229,06/27/11 11:58:58 AM,3.01,,,,,
3230,06/27/11 11:58:59 AM,3.01,,,,,
3231,06/27/11 11:59:00 AM,3.01,,,,,
3232,06/27/11 11:59:01 AM,3.01,,,,,
3233,06/27/11 11:59:02 AM,3.01,,,,,
3234,06/27/11 11:59:03 AM,3.01,,,,,
3235,06/27/11 11:59:04 AM,3.01,,,,,
3236,06/27/11 11:59:05 AM,3.01,,,,,
3237,06/27/11 11:59:06 AM,3.01,,,,,
3238,06/27/11 11:59:07 AM,3.01,,,,,
3239,06/27/11 11:59:08 AM,3.01,,,,,
3240,06/27/11 11:59:09 AM,3.01,,,,,
3241,06/27/11 11:59:10 AM,3.01,,,,,
3242,06/27/11 11:59:11 AM,3.01,,,,,
3243,06/27/11 11:59:12 AM,3.01,,,,,
3244,06/27/11 11:59:13 AM,3.01,,,,,
3245,06/27/11 11:59:14 AM,3.01,,,,,
3246,06/27/11 11:59:15 AM,3.01,,,,,
3247,06/27/11 11:59:16 AM,3.01,,,,,
3248,06/27/11 11:59:17 AM,3.01,,,,,
3249,06/27/11 11:59:18 AM,3.01,,,,,
3250,06/27/11 11:59:19 AM,3.01,,,,,
3251,06/27/11 11:59:20 AM,3.01,,,,,
3252,06/27/11 11:59:21 AM,3.01,,,,,
3253,06/27/11 11:59:22 AM,3.01,,,,,
3254,06/27/11 11:59:23 AM,3.01,,,,,
3255,06/27/11 11:59:24 AM,3.01,,,,,
3256,06/27/11 11:59:25 AM,3.01,,,,,
3257,06/27/11 11:59:26 AM,3.01,,,,,
3258,06/27/11 11:59:27 AM,3.01,,,,,
3259,06/27/11 11:59:28 AM,3.01,,,,,
3260,06/27/11 11:59:29 AM,3.01,,,,,
3261,06/27/11 11:59:30 AM,3.01,,,,,
3262,06/27/11 11:59:31 AM,3.01,,,,,
3263,06/27/11 11:59:32 AM,3.01,,,,,
3264,06/27/11 11:59:33 AM,3.01,,,,,
3265,06/27/11 11:59:34 AM,3.01,,,,,
3266,06/27/11 11:59:35 AM,3.01,,,,,
3267,06/27/11 11:59:36 AM,3.01,,,,,
3268,06/27/11 11:59:37 AM,3.01,,,,,
3269,06/27/11 11:59:38 AM,3.01,,,,,
3270,06/27/11 11:59:39 AM,3.01,,,,,
3271,06/27/11 11:59:40 AM,3.01,,,,,
3272,06/27/11 11:59:41 AM,3.01,,,,,
3273,06/27/11 11:59:42 AM,3.01,,,,,
3274,06/27/11 11:59:43 AM,3.01,,,,,
3275,06/27/11 11:59:44 AM,3.01,,,,,
3276,06/27/11 11:59:45 AM,3.01,,,,,
3277,06/27/11 11:59:46 AM,3.01,,,,,
3278,06/27/11 11:59:47 AM,3.01,,,,,
3279,06/27/11 11:59:48 AM,3.01,,,,,
3280,06/27/11 11:59:49 AM,3.01,,,,,
3281,06/27/11 11:59:50 AM,3.01,,,,,
3282,06/27/11 11:59:51 AM,3.01,,,,,
3283,06/27/11 11:59:52 AM,3.01,,,,,
3284,06/27/11 11:59:53 AM,3.01,,,,,
3285,06/27/11 11:59:54 AM,3.01,,,,,
3286,06/27/11 11:59:55 AM,3.01,,,,,
3287,06/27/11 11:59:56 AM,3.01,,,,,
3288,06/27/11 11:59:57 AM,3.01,,,,,
3289,06/27/11 11:59:58 AM,3.01,,,,,
3290,06/27/11 11:59:59 AM,3.01,,,,,
3291,06/27/11 12:00:00 PM,3.01,,,,,
3292,06/27/11 12:00:01 PM,3.01,,,,,
3293,06/27/11 12:00:02 PM,3.01,,,,,
3294,06/27/11 12:00:03 PM,3.01,,,,,
3295,06/27/11 12:00:04 PM,3.01,,,,,
3296,06/27/11 12:00:05 PM,3.01,,,,,
3297,06/27/11 12:00:06 PM,3.01,,,,,
3298,06/27/11 12:00:07 PM,3.01,,,,,
3299,06/27/11 12:00:08 PM,3.01,,,,,
3300,06/27/11 12:00:09 PM,3.01,,,,,
3301,06/27/11 12:00:10 PM,3.01,,,,,
3302,06/27/11 12:00:11 PM,3.01,,,,,
3303,06/27/11 12:00:12 PM,3.01,,,,,
3304,06/27/11 12:00:13 PM,3.01,,,,,
3305,06/27/11 12:00:14 PM,3.01,,,,,
3306,06/27/11 12:00:15 PM,3.01,,,,,
3307,06/27/11 12:00:16 PM,3.01,,,,,
3308,06/27/11 12:00:17 PM,3.01,,,,,
3309,06/27/11 12:00:18 PM,3.01,,,,,
3310,06/27/11 12:00:19 PM,3.01,,,,,
3311,06/27/11 12:00:20 PM,3.01,,,,,
3312,06/27/11 12:00:21 PM,3.01,,,,,
3313,06/27/11 12:00:22 PM,3.01,,,,,
3314,06/27/11 12:00:23 PM,3.01,,,,,
3315,06/27/11 12:00:24 PM,3.01,,,,,
3316,06/27/11 12:00:25 PM,3.01,,,,,
3317,06/27/11 12:00:26 PM,3.01,,,,,
3318,06/27/11 12:00:27 PM,3.01,,,,,
3319,06/27/11 12:00:28 PM,3.01,,,,,
3320,06/27/11 12:00:29 PM,3.01,,,,,
3321,06/27/11 12:00:30 PM,3.01,,,,,
3322,06/27/11 12:00:31 PM,3.01,,,,,
3323,06/27/11 12:00:32 PM,3.01,,,,,
3324,06/27/11 12:00:33 PM,3.01,,,,,
3325,06/27/11 12:00:34 PM,3.01,,,,,
3326,06/27/11 12:00:35 PM,3.01,,,,,
3327,06/27/11 12:00:36 PM,3.01,,,,,
3328,06/27/11 12:00:37 PM,3.01,,,,,
3329,06/27/11 12:00:38 PM,3.01,,,,,
3330,06/27/11 12:00:39 PM,3.01,,,,,
3331,06/27/11 12:00:40 PM,3.01,,,,,
3332,06/27/11 12:00:41 PM,3.01,,,,,
3333,06/27/11 12:00:42 PM,3.01,,,,,
3334,06/27/11 12:00:43 PM,3.01,,,,,
3335,06/27/11 12:00:44 PM,3.01,,,,,
3336,06/27/11 12:00:45 PM,3.01,,,,,
3337,06/27/11 12:00:46 PM,3.01,,,,,
3338,06/27/11 12:00:47 PM,3.01,,,,,
3339,06/27/11 12:00:48 PM,3.01,,,,,
3340,06/27/11 12:00:49 PM,3.01,,,,,
3341,06/27/11 12:00:50 PM,3.01,,,,,
3342,06/27/11 12:00:51 PM,3.01,,,,,
3343,06/27/11 12:00:52 PM,3.01,,,,,
3344,06/27/11 12:00:53 PM,3.01,,,,,
3345,06/27/11 12:00:54 PM,3.01,,,,,
3346,06/27/11 12:00:55 PM,3.01,,,,,
3347,06/27/11 12:00:56 PM,3.01,,,,,
3348,06/27/11 12:00:57 PM,3.01,,,,,
3349,06/27/11 12:00:58 PM,3.01,,,,,
3350,06/27/11 12:00:59 PM,3.01,,,,,
3351,06/27/11 12:01:00 PM,3.01,,,,,
3352,06/27/11 12:01:01 PM,3.01,,,,,
3353,06/27/11 12:01:02 PM,3.01,,,,,
3354,06/27/11 12:01:03 PM,3.01,,,,,
3355,06/27/11 12:01:04 PM,3.01,,,,,
3356,06/27/11 12:01:05 PM,3.01,,,,,
3357,06/27/11 12:01:06 PM,3.01,,,,,
3358,06/27/11 12:01:07 PM,3.01,,,,,
3359,06/27/11 12:01:08 PM,3.01,,,,,
3360,06/27/11 12:01:09 PM,3.01,,,,,
3361,06/27/11 12:01:10 PM,3.01,,,,,
3362,06/27/11 12:01:11 PM,3.01,,,,,
3363,06/27/11 12:01:12 PM,3.01,,,,,
3364,06/27/11 12:01:13 PM,3.01,,,,,
3365,06/27/11 12:01:14 PM,3.01,,,,,
3366,06/27/11 12:01:15 PM,3.01,,,,,
3367,06/27/11 12:01:16 PM,3.01,,,,,
3368,06/27/11 12:01:17 PM,3.01,,,,,
3369,06/27/11 12:01:18 PM,3.01,,,,,
3370,06/27/11 12:01:19 PM,3.01,,,,,
3371,06/27/11 12:01:20 PM,3.01,,,,,
3372,06/27/11 12:01:21 PM,3.01,,,,,
3373,06/27/11 12:01:22 PM,3.01,,,,,
3374,06/27/11 12:01:23 PM,3.01,,,,,
3375,06/27/11 12:01:24 PM,3.01,,,,,
3376,06/27/11 12:01:25 PM,3.01,,,,,
3377,06/27/11 12:01:26 PM,3.01,,,,,
3378,06/27/11 12:01:27 PM,3.01,,,,,
3379,06/27/11 12:01:28 PM,3.01,,,,,
3380,06/27/11 12:01:29 PM,3.01,,,,,
3381,06/27/11 12:01:30 PM,3.01,,,,,
3382,06/27/11 12:01:31 PM,3.01,,,,,
3383,06/27/11 12:01:32 PM,3.01,,,,,
3384,06/27/11 12:01:33 PM,3.01,,,,,
3385,06/27/11 12:01:34 PM,3.01,,,,,
3386,06/27/11 12:01:35 PM,3.01,,,,,
3387,06/27/11 12:01:36 PM,3.01,,,,,
3388,06/27/11 12:01:37 PM,3.01,,,,,
3389,06/27/11 12:01:38 PM,3.01,,,,,
3390,06/27/11 12:01:39 PM,3.01,,,,,
3391,06/27/11 12:01:40 PM,3.01,,,,,
3392,06/27/11 12:01:41 PM,3.01,,,,,
3393,06/27/11 12:01:42 PM,3.01,,,,,
3394,06/27/11 12:01:43 PM,3.01,,,,,
3395,06/27/11 12:01:44 PM,3.01,,,,,
3396,06/27/11 12:01:45 PM,3.01,,,,,
3397,06/27/11 12:01:46 PM,3.01,,,,,
3398,06/27/11 12:01:47 PM,3.01,,,,,
3399,06/27/11 12:01:48 PM,3.01,,,,,
3400,06/27/11 12:01:49 PM,3.01,,,,,
3401,06/27/11 12:01:50 PM,3.01,,,,,
3402,06/27/11 12:01:51 PM,3.01,,,,,
3403,06/27/11 12:01:52 PM,3.01,,,,,
3404,06/27/11 12:01:53 PM,3.01,,,,,
3405,06/27/11 12:01:54 PM,3.01,,,,,
3406,06/27/11 12:01:55 PM,3.01,,,,,
3407,06/27/11 12:01:56 PM,3.01,,,,,
3408,06/27/11 12:01:57 PM,3.01,,,,,
3409,06/27/11 12:01:58 PM,3.01,,,,,
3410,06/27/11 12:01:59 PM,3.01,,,,,
3411,06/27/11 12:02:00 PM,3.01,,,,,
3412,06/27/11 12:02:01 PM,3.01,,,,,
3413,06/27/11 12:02:02 PM,3.01,,,,,
3414,06/27/11 12:02:03 PM,3.01,,,,,
3415,06/27/11 12:02:04 PM,3.01,,,,,
3416,06/27/11 12:02:05 PM,3.01,,,,,
3417,06/27/11 12:02:06 PM,3.01,,,,,
3418,06/27/11 12:02:07 PM,3.01,,,,,
3419,06/27/11 12:02:08 PM,3.01,,,,,
3420,06/27/11 12:02:09 PM,3.01,,,,,
3421,06/27/11 12:02:10 PM,3.01,,,,,
3422,06/27/11 12:02:11 PM,3.01,,,,,
3423,06/27/11 12:02:12 PM,3.01,,,,,
3424,06/27/11 12:02:13 PM,3.01,,,,,
3425,06/27/11 12:02:14 PM,3.01,,,,,
3426,06/27/11 12:02:15 PM,3.01,,,,,
3427,06/27/11 12:02:16 PM,3.01,,,,,
3428,06/27/11 12:02:17 PM,3.01,,,,,
3429,06/27/11 12:02:18 PM,3.01,,,,,
3430,06/27/11 12:02:19 PM,3.01,,,,,
3431,06/27/11 12:02:20 PM,3.01,,,,,
3432,06/27/11 12:02:21 PM,3.01,,,,,
3433,06/27/11 12:02:22 PM,3.01,,,,,
3434,06/27/11 12:02:23 PM,3.01,,,,,
3435,06/27/11 12:02:24 PM,3.01,,,,,
3436,06/27/11 12:02:25 PM,3.01,,,,,
3437,06/27/11 12:02:26 PM,3.01,,,,,
3438,06/27/11 12:02:27 PM,3.01,,,,,
3439,06/27/11 12:02:28 PM,3.01,,,,,
3440,06/27/11 12:02:29 PM,3.01,,,,,
3441,06/27/11 12:02:30 PM,3.01,,,,,
3442,06/27/11 12:02:31 PM,3.01,,,,,
3443,06/27/11 12:02:32 PM,3.01,,,,,
3444,06/27/11 12:02:33 PM,3.01,,,,,
3445,06/27/11 12:02:34 PM,3.01,,,,,
3446,06/27/11 12:02:35 PM,3.01,,,,,
3447,06/27/11 12:02:36 PM,3.01,,,,,
3448,06/27/11 12:02:37 PM,3.01,,,,,
3449,06/27/11 12:02:38 PM,3.01,,,,,
3450,06/27/11 12:02:39 PM,3.01,,,,,
3451,06/27/11 12:02:40 PM,3.01,,,,,
3452,06/27/11 12:02:41 PM,3.01,,,,,
3453,06/27/11 12:02:42 PM,3.01,,,,,
3454,06/27/11 12:02:43 PM,3.01,,,,,
3455,06/27/11 12:02:44 PM,3.01,,,,,
3456,06/27/11 12:02:45 PM,3.01,,,,,
3457,06/27/11 12:02:46 PM,3.01,,,,,
3458,06/27/11 12:02:47 PM,3.01,,,,,
3459,06/27/11 12:02:48 PM,3.01,,,,,
3460,06/27/11 12:02:49 PM,3.01,,,,,
3461,06/27/11 12:02:50 PM,3.01,,,,,
3462,06/27/11 12:02:51 PM,3.01,,,,,
3463,06/27/11 12:02:52 PM,3.01,,,,,
3464,06/27/11 12:02:53 PM,3.01,,,,,
3465,06/27/11 12:02:54 PM,3.01,,,,,
3466,06/27/11 12:02:55 PM,3.01,,,,,
3467,06/27/11 12:02:56 PM,3.01,,,,,
3468,06/27/11 12:02:57 PM,3.01,,,,,
3469,06/27/11 12:02:58 PM,3.01,,,,,
3470,06/27/11 12:02:59 PM,3.01,,,,,
3471,06/27/11 12:03:00 PM,3.01,,,,,
3472,06/27/11 12:03:01 PM,3.01,,,,,
3473,06/27/11 12:03:02 PM,3.01,,,,,
3474,06/27/11 12:03:03 PM,3.01,,,,,
3475,06/27/11 12:03:04 PM,3.01,,,,,
3476,06/27/11 12:03:05 PM,3.01,,,,,
3477,06/27/11 12:03:06 PM,3.01,,,,,
3478,06/27/11 12:03:07 PM,3.01,,,,,
3479,06/27/11 12:03:08 PM,3.01,,,,,
3480,06/27/11 12:03:09 PM,3.01,,,,,
3481,06/27/11 12:03:10 PM,3.01,,,,,
3482,06/27/11 12:03:11 PM,3.01,,,,,
3483,06/27/11 12:03:12 PM,3.01,,,,,
3484,06/27/11 12:03:13 PM,3.01,,,,,
3485,06/27/11 12:03:14 PM,3.01,,,,,
3486,06/27/11 12:03:15 PM,3.01,,,,,
3487,06/27/11 12:03:16 PM,3.01,,,,,
3488,06/27/11 12:03:17 PM,3.01,,,,,
3489,06/27/11 12:03:18 PM,3.01,,,,,
3490,06/27/11 12:03:19 PM,3.01,,,,,
3491,06/27/11 12:03:20 PM,3.01,,,,,
3492,06/27/11 12:03:21 PM,3.01,,,,,
3493,06/27/11 12:03:22 PM,3.01,,,,,
3494,06/27/11 12:03:23 PM,3.01,,,,,
3495,06/27/11 12:03:24 PM,3.01,,,,,
3496,06/27/11 12:03:25 PM,3.01,,,,,
3497,06/27/11 12:03:26 PM,3.01,,,,,
3498,06/27/11 12:03:27 PM,3.01,,,,,
3499,06/27/11 12:03:28 PM,3.01,,,,,
3500,06/27/11 12:03:29 PM,3.01,,,,,
3501,06/27/11 12:03:30 PM,3.01,,,,,
3502,06/27/11 12:03:31 PM,3.01,,,,,
3503,06/27/11 12:03:32 PM,3.01,,,,,
3504,06/27/11 12:03:33 PM,3.01,,,,,
3505,06/27/11 12:03:34 PM,3.01,,,,,
3506,06/27/11 12:03:35 PM,3.01,,,,,
3507,06/27/11 12:03:36 PM,3.01,,,,,
3508,06/27/11 12:03:37 PM,3.01,,,,,
3509,06/27/11 12:03:38 PM,3.01,,,,,
3510,06/27/11 12:03:39 PM,3.01,,,,,
3511,06/27/11 12:03:40 PM,3.01,,,,,
3512,06/27/11 12:03:41 PM,3.01,,,,,
3513,06/27/11 12:03:42 PM,3.01,,,,,
3514,06/27/11 12:03:43 PM,3.01,,,,,
3515,06/27/11 12:03:44 PM,3.01,,,,,
3516,06/27/11 12:03:45 PM,3.01,,,,,
3517,06/27/11 12:03:46 PM,3.01,,,,,
3518,06/27/11 12:03:47 PM,3.01,,,,,
3519,06/27/11 12:03:48 PM,3.01,,,,,
3520,06/27/11 12:03:49 PM,3.01,,,,,
3521,06/27/11 12:03:50 PM,3.01,,,,,
3522,06/27/11 12:03:51 PM,3.01,,,,,
3523,06/27/11 12:03:52 PM,3.01,,,,,
3524,06/27/11 12:03:53 PM,3.01,,,,,
3525,06/27/11 12:03:54 PM,3.01,,,,,
3526,06/27/11 12:03:55 PM,3.01,,,,,
3527,06/27/11 12:03:56 PM,3.01,,,,,
3528,06/27/11 12:03:57 PM,3.01,,,,,
3529,06/27/11 12:03:58 PM,3.01,,,,,
3530,06/27/11 12:03:59 PM,3.01,,,,,
3531,06/27/11 12:04:00 PM,3.01,,,,,
3532,06/27/11 12:04:01 PM,3.01,,,,,
3533,06/27/11 12:04:02 PM,3.01,,,,,
3534,06/27/11 12:04:03 PM,3.01,,,,,
3535,06/27/11 12:04:04 PM,3.01,,,,,
3536,06/27/11 12:04:05 PM,3.01,,,,,
3537,06/27/11 12:04:06 PM,3.01,,,,,
3538,06/27/11 12:04:07 PM,3.01,,,,,
3539,06/27/11 12:04:08 PM,3.01,,,,,
3540,06/27/11 12:04:09 PM,3.01,,,,,
3541,06/27/11 12:04:10 PM,3.01,,,,,
3542,06/27/11 12:04:11 PM,3.01,,,,,
3543,06/27/11 12:04:12 PM,3.01,,,,,
3544,06/27/11 12:04:13 PM,3.01,,,,,
3545,06/27/11 12:04:14 PM,3.01,,,,,
3546,06/27/11 12:04:15 PM,3.01,,,,,
3547,06/27/11 12:04:16 PM,3.01,,,,,
3548,06/27/11 12:04:17 PM,3.01,,,,,
3549,06/27/11 12:04:18 PM,3.01,,,,,
